Part 1:	General data of instance								
R	K	|V|	O	U	a	b			
10	405	200	20	700	1	1			
									
Part 2:	Properties of nodes 								
N	X_cord	Y_cord	m	alpha	beta	ST	P	D	K_R
0	271	343	10	3167	3487	90	-1	476	1
1	85	208	20	141	461	90	-1	506	1
2	82	179	30	3259	3579	90	-1	315	2
3	132	172	-10	1932	2252	90	751	-1	10
4	278	109	-20	431	751	90	743	-1	9
5	117	170	20	1634	1954	90	-1	486	6
6	96	113	20	673	993	90	-1	597	7
7	165	85	-20	1588	1908	90	133	-1	1
8	371	171	10	501	821	90	-1	442	10
9	141	105	-10	1872	2192	90	490	-1	6
10	150	77	30	1786	2106	90	-1	492	1
11	75	208	-10	2921	3241	90	414	-1	5
12	287	233	-20	2037	2357	90	91	-1	1
13	113	92	-30	355	675	90	484	-1	6
14	271	375	30	1168	1488	90	-1	782	1
15	201	206	20	6	326	90	-1	588	1
16	352	291	-10	1722	2042	90	279	-1	3
17	368	125	10	1209	1529	90	-1	543	2
18	216	84	10	2042	2362	90	-1	290	2
19	183	37	20	2946	3266	90	-1	352	2
20	235	115	20	414	734	90	-1	475	2
21	273	345	-10	3074	3394	90	713	-1	9
22	150	178	-20	2801	3121	90	733	-1	9
23	190	186	40	629	949	90	-1	246	3
24	280	24	20	2333	2653	90	-1	136	3
25	282	95	-20	2014	2334	90	99	-1	5
26	261	268	10	2731	3051	90	-1	571	3
27	212	93	-20	1752	2072	90	381	-1	5
28	228	162	-40	1708	2028	90	473	-1	6
29	379	136	-30	1602	1922	90	666	-1	8
30	72	221	20	2443	2763	90	-1	412	4
31	73	195	20	621	941	90	-1	304	4
32	351	272	-20	2624	2944	90	195	-1	2
33	57	183	20	2124	2444	90	-1	339	4
34	106	50	20	1331	1651	90	-1	641	4
35	264	253	20	1157	1477	90	-1	255	4
36	70	184	20	130	450	90	-1	755	4
37	255	15	20	418	738	90	-1	480	5
38	270	355	-10	2790	3110	90	150	-1	1
39	380	135	-20	1693	2013	90	757	-1	10
40	110	84	-20	636	956	90	179	-1	2
41	355	192	10	155	475	90	-1	678	5
42	77	209	20	3108	3428	0	-1	806	5
43	93	65	40	1839	2159	90	-1	285	6
44	183	156	-30	3072	3392	90	274	-1	3
45	182	78	-30	2674	2994	90	445	-1	6
46	237	373	-20	410	730	90	656	-1	8
47	134	251	10	2721	3041	90	-1	590	6
48	136	240	10	2343	2663	90	-1	413	6
49	267	125	20	1210	1530	90	-1	205	6
50	197	184	30	441	761	90	-1	614	6
51	167	156	-20	2674	2994	90	273	-1	3
52	268	124	-10	1302	1622	90	174	-1	2
53	127	62	10	1126	1446	90	-1	705	7
54	127	180	30	948	1268	90	-1	777	7
55	127	350	-30	948	1268	90	241	-1	3
56	146	373	20	2129	2449	90	-1	489	7
57	67	109	-30	1559	1879	90	772	-1	10
58	121	232	10	2046	2366	90	-1	220	7
59	134	195	-10	569	889	90	406	-1	5
60	96	104	20	868	1188	90	-1	638	8
61	112	65	-10	1021	1341	90	92	-1	2
62	351	267	20	2719	3039	90	-1	113	8
63	34	58	20	2120	2440	90	-1	549	8
64	312	217	-10	2401	2721	90	256	-1	3
65	143	180	-10	2403	2723	90	111	-1	1
66	63	184	-10	2310	2630	90	477	-1	6
67	282	248	-20	2326	2646	90	144	-1	1
68	152	363	-20	2506	2826	90	433	-1	6
69	234	361	-10	2764	3084	90	289	-1	4
70	282	198	10	1148	1468	90	-1	139	9
71	377	124	10	2083	2403	90	-1	140	9
72	252	365	30	173	493	90	-1	160	9
73	90	121	10	720	1040	90	-1	479	9
74	253	205	10	53	373	90	-1	798	9
75	137	364	-10	568	888	90	399	-1	5
76	93	145	-20	3010	3330	90	764	-1	10
77	79	139	30	2814	3134	90	-1	657	10
78	343	161	10	2366	2686	90	-1	305	10
79	74	126	-10	1945	2265	90	198	-1	2
80	212	81	30	2234	2554	90	-1	440	10
81	371	143	-20	3048	3368	90	706	-1	9
82	279	111	10	339	659	90	-1	366	10
83	146	343	10	152	472	90	-1	581	10
84	265	377	30	2270	2590	0	-1	802	10
85	214	88	-30	2136	2456	90	602	-1	8
86	191	175	-10	824	1144	90	395	-1	5
87	283	124	-20	1497	1817	90	240	-1	3
88	368	103	20	217	537	90	-1	649	10
89	59	115	30	1114	1434	90	-1	498	10
90	249	121	-20	1009	1329	90	372	-1	5
91	246	247	20	489	809	90	-1	12	1
92	110	89	10	449	769	90	-1	61	2
93	151	352	-30	2985	3305	90	422	-1	5
94	290	205	-20	958	1278	90	688	-1	9
95	254	106	-40	721	1041	90	154	-1	1
96	93	55	-20	1435	1755	90	645	-1	8
97	78	97	30	159	479	90	-1	721	3
98	273	7	20	911	1231	90	-1	754	4
99	263	118	20	103	423	90	-1	25	5
100	150	381	-20	1939	2259	90	268	-1	3
101	73	205	10	243	563	90	-1	429	1
102	275	209	10	1529	1849	90	-1	335	1
103	204	146	30	54	374	90	-1	546	1
104	248	377	-20	2563	2883	90	403	-1	5
105	262	199	30	84	404	90	-1	628	1
106	276	252	-30	1540	1860	90	419	-1	5
107	331	197	20	131	451	90	-1	211	1
108	215	174	-20	1510	1830	90	163	-1	2
109	334	177	10	1281	1601	90	-1	661	1
110	272	78	20	1115	1435	90	-1	355	1
111	133	196	10	660	980	90	-1	65	1
112	66	228	-20	1302	1622	90	235	-1	3
113	351	264	-20	2812	3132	90	62	-1	8
114	132	360	20	755	1075	90	-1	199	1
115	146	208	20	54	374	90	-1	621	1
116	294	26	-20	2906	3226	90	122	-1	1
117	271	122	20	1395	1715	90	-1	681	1
118	218	109	10	1275	1595	90	-1	596	1
119	388	145	-30	2843	3163	90	726	-1	9
120	33	78	-10	1697	2017	90	466	-1	6
121	154	355	10	2703	3023	0	-1	803	1
122	275	16	20	2137	2457	90	-1	116	1
123	200	18	30	1065	1385	90	-1	177	1
124	374	121	30	1112	1432	90	-1	494	1
